frame,classe
343,person
343,car
343,car
343,car
343,person
343,car
343,car
343,person
343,bus
343,person
343,person
343,car
343,car
343,bicycle
344,car
344,bus
344,car
344,car
344,car
344,bus
344,car
344,bus
344,car
344,person
344,car
344,bus
344,car
344,car
344,car
344,bus
344,car
344,car
344,car
344,person
344,person
344,person
344,person
344,bicycle
345,car
345,bus
345,car
345,bus
345,car
345,car
345,car
345,bus
345,person
345,car
345,car
345,bus
345,car
345,person
345,car
345,car
345,car
345,bus
345,car
345,bicycle
346,car
346,car
346,bus
346,car
346,car
346,car
346,bus
346,car
346,car
346,bus
346,bus
346,car
346,person
346,person
346,car
346,car
346,car
346,bus
346,car
346,person
346,car
347,car
347,bus
347,car
347,bus
347,car
347,car
347,car
347,car
347,bus
347,car
347,bus
347,car
347,car
347,bus
347,car
347,bus
347,car
347,car
347,car
347,car
347,person
347,person
347,bicycle
348,car
348,car
348,car
348,bus
348,car
348,car
348,bus
348,person
348,car
348,car
348,bicycle
348,bus
348,car
348,car
348,person
348,person
348,truck
348,car
348,car
348,car
348,car
348,bus
348,bus
348,car
349,car
349,car
349,bus
349,car
349,bus
349,car
349,car
349,car
349,car
349,person
349,bus
349,car
349,car
349,bicycle
349,bus
349,person
349,car
349,person
349,bus
349,car
349,car
349,car
349,person
349,car
350,bus
350,car
350,car
350,car
350,car
350,bicycle
350,bus
350,bus
350,car
350,car
350,car
350,car
350,bus
350,car
350,person
350,car
350,person
350,bus
350,person
350,car
350,car
350,car
351,car
351,car
351,bus
351,car
351,bus
351,bus
351,car
351,car
351,car
351,bicycle
351,car
351,car
351,car
351,bus
351,person
351,person
351,person
351,bus
351,car
351,car
351,person
351,car
351,car
352,bus
352,car
352,car
352,car
352,bus
352,car
352,car
352,bicycle
352,car
352,bus
352,car
352,person
352,car
352,car
352,person
352,bus
352,person
352,person
352,bus
352,bicycle
352,car
352,person
352,car
353,car
353,bus
353,car
353,car
353,bus
353,car
353,bus
353,person
353,car
353,car
353,bicycle
353,car
353,car
353,bus
353,car
353,person
353,bicycle
353,person
353,person
353,car
353,bus
353,person
354,bus
354,bus
354,bus
354,car
354,car
354,person
354,car
354,car
354,car
354,car
354,car
354,bus
354,car
354,person
354,car
354,bicycle
354,bus
354,car
354,bus
355,car
355,bus
355,car
355,bus
355,car
355,bus
355,car
355,car
355,car
355,car
355,bus
355,car
355,car
355,bicycle
355,person
355,car
355,bus
355,car
355,person
355,car
355,bus
356,car
356,bus
356,bus
356,car
356,car
356,bus
356,car
356,bus
356,car
356,car
356,car
356,car
356,car
356,car
356,person
356,person
356,bicycle
356,car
356,bus
356,car
357,car
357,car
357,car
357,bus
357,bus
357,car
357,bus
357,car
357,person
357,car
357,car
357,car
357,bus
357,car
357,person
357,car
357,car
357,bus
357,bicycle
357,car
357,person
358,car
358,bus
358,car
358,car
358,bus
358,bus
358,car
358,car
358,person
358,car
358,car
358,car
358,car
358,bus
358,truck
358,bus
358,person
358,car
358,car
358,bus
359,car
359,car
359,bus
359,bus
359,bus
359,car
359,car
359,car
359,car
359,car
359,bus
359,person
359,car
359,person
359,car
359,car
359,car
359,bus
359,car
359,bus
360,bus
360,bus
360,car
360,car
360,car
360,car
360,car
360,car
360,car
360,bus
360,bus
360,car
360,car
360,car
360,car
360,car
360,person
360,bus
360,car
360,bicycle
360,bus
360,bus
361,car
361,bus
361,car
361,bus
361,car
361,bus
361,car
361,car
361,car
361,bus
361,car
361,car
361,car
361,person
361,bus
361,car
361,car
361,car
361,bicycle
361,bus
362,car
362,car
362,bus
362,car
362,car
362,car
362,bus
362,bus
362,car
362,bus
362,car
362,car
362,car
362,person
362,person
362,bus
362,car
362,car
362,car
362,person
362,bus
363,car
363,bus
363,bus
363,car
363,car
363,car
363,car
363,car
363,bus
363,car
363,car
363,bus
363,person
363,car
363,bicycle
363,car
363,bus
363,car
363,car
363,bus
363,car
364,car
364,car
364,bus
364,car
364,bus
364,car
364,bus
364,car
364,car
364,car
364,car
364,car
364,person
364,bus
364,bicycle
364,bus
364,car
364,car
364,car
364,car
364,car
365,car
365,car
365,bus
365,bus
365,car
365,car
365,bus
365,car
365,car
365,car
365,car
365,person
365,person
365,bus
365,bus
365,bicycle
365,car
365,car
365,car
365,car
366,car
366,bus
366,car
366,car
366,bus
366,bus
366,bus
366,car
366,car
366,car
366,car
366,car
366,person
366,bicycle
366,car
366,bus
366,bus
366,car
366,car
367,car
367,car
367,car
367,bus
367,bus
367,car
367,car
367,motorcycle
367,bus
367,bus
367,car
367,car
367,person
367,person
367,bus
367,car
367,bicycle
367,bus
367,car
368,car
368,bus
368,car
368,bus
368,bus
368,car
368,car
368,car
368,bus
368,car
368,car
368,car
368,bus
368,bicycle
368,person
368,car
368,bus
368,motorcycle
368,person
368,car
368,car
368,person
368,car
368,car
369,car
369,car
369,bus
369,car
369,bus
369,car
369,car
369,bus
369,car
369,bus
369,car
369,car
369,car
369,person
369,car
369,bus
369,car
369,bus
369,bicycle
369,car
369,person
369,person
369,car
369,car
369,car
370,car
370,car
370,car
370,bus
370,bus
370,bus
370,car
370,bus
370,car
370,car
370,car
370,car
370,bus
370,person
370,car
370,car
370,person
370,bus
370,person
370,car
370,bicycle
370,car
370,motorcycle
370,car
371,car
371,car
371,car
371,bus
371,bus
371,car
371,bus
371,car
371,bus
371,car
371,car
371,car
371,bus
371,car
371,person
371,car
371,bus
371,person
371,motorcycle
371,person
371,car
371,bicycle
371,car
371,car
371,car
372,car
372,car
372,car
372,bus
372,bus
372,car
372,car
372,car
372,car
372,bus
372,bus
372,car
372,car
372,car
372,car
372,person
372,bus
372,bus
372,bicycle
372,car
373,bus
373,bus
373,car
373,bus
373,car
373,car
373,car
373,car
373,car
373,car
373,bus
373,person
373,car
373,car
373,bus
373,bus
373,car
373,person
373,person
373,person
373,car
374,bus
374,car
374,car
374,bus
374,bus
374,car
374,bus
374,car
374,car
374,car
374,bus
374,car
374,person
374,person
374,car
374,person
374,bus
374,car
374,car
374,bus
375,bus
375,car
375,bus
375,bus
375,car
375,car
375,bus
375,car
375,car
375,car
375,car
375,car
375,bus
375,person
375,person
375,bus
376,car
376,bus
376,bus
376,car
376,bus
376,car
376,car
376,car
376,car
376,car
376,bus
376,bus
376,car
376,person
376,bus
376,car
376,person
377,car
377,car
377,bus
377,car
377,bus
377,bus
377,car
377,bus
377,car
377,car
377,bus
377,car
377,bus
377,bicycle
377,car
377,car
377,person
378,car
378,car
378,bus
378,bus
378,bus
378,car
378,car
378,car
378,car
378,bus
378,bus
378,car
378,bus
378,bus
378,person
378,car
378,bicycle
378,car
379,bus
379,car
379,car
379,car
379,car
379,bus
379,bus
379,bus
379,car
379,bus
379,car
379,car
379,bus
379,car
379,bus
379,car
379,car
379,person
379,bicycle
379,person
380,car
380,bus
380,car
380,car
380,car
380,bus
380,car
380,bus
380,bus
380,car
380,bus
380,car
380,bus
380,person
380,person
380,bus
380,car
380,car
380,car
380,car
380,car
381,bus
381,bus
381,bus
381,car
381,car
381,car
381,bus
381,car
381,car
381,bus
381,car
381,car
381,car
381,bus
381,car
381,car
381,car
381,bus
381,car
382,bus
382,bus
382,car
382,bus
382,bus
382,car
382,bus
382,car
382,car
382,car
382,car
382,car
382,car
382,bus
382,car
382,motorcycle
382,car
382,bus
382,car
382,car
383,car
383,bus
383,bus
383,bus
383,car
383,bus
383,car
383,car
383,bus
383,car
383,car
383,car
383,bus
383,car
383,car
383,person
383,bus
383,person
383,car
383,car
383,car
384,bus
384,car
384,car
384,car
384,car
384,bus
384,bus
384,car
384,bus
384,car
384,car
384,car
384,car
384,bus
384,person
384,car
384,person
384,bus
384,car
384,car
385,bus
385,car
385,car
385,car
385,bus
385,car
385,bus
385,bus
385,car
385,bus
385,car
385,car
385,car
385,bus
385,car
385,person
385,bus
385,person
385,car
385,bicycle
385,car
385,bus
386,bus
386,bus
386,bus
386,car
386,bus
386,car
386,bus
386,bus
386,car
386,car
386,car
386,car
386,car
386,person
386,bus
386,person
386,bus
386,car
386,car
387,bus
387,bus
387,bus
387,car
387,car
387,car
387,bus
387,bus
387,car
387,car
387,bus
387,car
387,car
387,car
387,person
387,bus
387,bus
388,bus
388,bus
388,bus
388,bus
388,car
388,car
388,bus
388,car
388,car
388,car
388,car
388,person
388,car
388,bus
388,bus
388,car
388,person
388,bus
388,motorcycle
388,bus
389,bus
389,bus
389,bus
389,car
389,bus
389,car
389,car
389,car
389,bus
389,car
389,bus
389,car
389,car
389,person
389,car
389,motorcycle
389,car
389,bus
389,car
389,bus
389,car
390,bus
390,bus
390,car
390,car
390,bus
390,car
390,car
390,person
390,bus
390,car
390,car
390,car
390,bus
390,car
390,bus
390,bus
390,person
390,bus
390,bus
390,car
390,bus
390,bus
391,bus
391,car
391,car
391,bus
391,bus
391,car
391,car
391,car
391,car
391,person
391,car
391,truck
391,bus
391,car
391,bus
391,bus
391,car
391,car
392,car
392,car
392,bus
392,car
392,car
392,car
392,car
392,truck
392,car
392,person
392,car
392,bus
392,car
392,bus
392,car
392,bus
392,car
393,car
393,car
393,bus
393,car
393,car
393,truck
393,car
393,car
393,car
393,person
393,car
393,car
393,car
393,car
393,car
394,car
394,car
394,bus
394,car
394,bicycle
394,car
394,car
394,car
394,truck
394,car
394,car
394,car
394,car
394,car
394,truck
394,bus
394,person
394,car
394,car
394,car
394,car
394,motorcycle
395,car
395,car
395,car
395,bus
395,car
395,car
395,car
395,car
395,bicycle
395,car
395,car
395,bus
395,bus
395,person
395,bus
395,car
395,car
396,car
396,car
396,car
396,car
396,car
396,car
396,person
396,bus
396,bus
396,car
396,car
396,bicycle
396,car
396,car
396,bus
396,person
396,bus
396,truck
396,car
396,car
396,bus
396,car
396,car
396,car
396,car
397,car
397,car
397,car
397,car
397,car
397,car
397,bicycle
397,truck
397,car
397,car
397,bus
397,car
397,car
397,bus
397,person
397,person
397,car
397,car
397,car
397,truck
397,car
397,car
398,car
398,car
398,car
398,car
398,car
398,car
398,bicycle
398,car
398,bus
398,car
398,bus
398,car
398,car
398,car
398,person
398,person
398,car
398,bus
398,car
398,person
398,car
399,car
399,car
399,car
399,car
399,car
399,bicycle
399,car
399,bus
399,car
399,car
399,car
399,car
399,bicycle
399,person
399,car
399,person
399,car
399,car
399,bus
399,car
399,bus
399,bus
399,car
400,car
400,car
400,car
400,car
400,car
400,bicycle
400,car
400,car
400,bus
400,car
400,car
400,person
400,truck
400,car
400,bus
400,bicycle
400,car
400,car
400,person
401,car
401,car
401,car
401,car
401,car
401,bicycle
401,car
401,truck
401,car
401,car
401,bus
401,person
401,car
401,person
401,car
401,car
401,bicycle
401,bus
401,car
402,car
402,car
402,car
402,car
402,car
402,car
402,car
402,car
402,bicycle
402,car
402,car
402,car
402,bus
402,person
402,car
402,truck
402,person
403,car
403,car
403,car
403,car
403,car
403,car
403,car
403,car
403,person
403,bicycle
403,car
403,car
403,person
403,car
403,person
403,bicycle
403,car
403,car
404,car
404,car
404,car
404,car
404,car
404,car
404,car
404,car
404,car
404,car
404,bicycle
404,person
404,bicycle
404,bus
404,person
404,car
404,person
405,car
405,car
405,car
405,car
405,car
405,car
405,car
405,car
405,car
405,bicycle
405,bus
405,person
405,car
405,bicycle
405,person
405,car
405,bus
405,motorcycle
405,person
405,car
406,car
406,car
406,car
406,car
406,car
406,car
406,car
406,bicycle
406,car
406,car
406,car
406,car
406,truck
406,bicycle
406,motorcycle
406,car
406,person
406,bus
406,bus
406,car
406,person
406,car
407,car
407,car
407,car
407,car
407,car
407,bicycle
407,car
407,car
407,bus
407,car
407,car
407,car
407,motorcycle
407,car
407,bus
407,person
407,car
407,truck
407,bicycle
407,person
407,car
408,car
408,car
408,car
408,car
408,car
408,bicycle
408,car
408,bus
408,car
408,car
408,bicycle
408,person
408,car
408,car
408,car
408,person
408,person
408,car
408,motorcycle
408,truck
408,car
408,person
408,bus
409,car
409,car
409,car
409,car
409,car
409,car
409,car
409,car
409,bicycle
409,car
409,bus
409,car
409,motorcycle
409,bicycle
409,car
409,person
409,car
409,person
409,person
409,person
409,bus
409,car
409,bus
409,car
410,car
410,car
410,car
410,car
410,car
410,motorcycle
410,car
410,bicycle
410,car
410,car
410,bicycle
410,person
410,car
410,person
410,bus
410,car
410,car
410,truck
410,person
410,car
411,car
411,car
411,car
411,car
411,car
411,car
411,car
411,bus
411,bus
411,bicycle
411,person
411,car
411,bicycle
411,person
411,car
411,person
411,car
411,car
411,person
411,car
412,car
412,car
412,car
412,car
412,car
412,car
412,car
412,bicycle
412,bus
412,car
412,person
412,person
412,car
412,bicycle
412,car
412,truck
412,person
412,person
412,bus
413,car
413,car
413,car
413,car
413,car
413,car
413,car
413,bicycle
413,person
413,person
413,person
413,bus
413,car
413,car
413,car
413,bicycle
413,car
413,person
413,person
414,car
414,car
414,car
414,car
414,car
414,car
414,car
414,car
414,bicycle
414,bus
414,car
414,person
414,person
414,car
414,bicycle
414,truck
414,bus
415,car
415,car
415,car
415,car
415,car
415,car
415,bicycle
415,car
415,car
415,car
415,car
415,person
415,car
415,bus
415,car
415,car
415,person
415,bus
416,car
416,car
416,car
416,car
416,car
416,bicycle
416,car
416,car
416,car
416,car
416,person
416,bus
416,car
416,car
416,car
416,person
416,person
416,car
416,bicycle
417,car
417,car
417,car
417,car
417,car
417,car
417,bicycle
417,car
417,car
417,car
417,car
417,car
417,person
417,car
417,bicycle
417,car
417,car
417,bus
418,car
418,car
418,car
418,car
418,car
418,bicycle
418,car
418,car
418,car
418,car
418,truck
418,bicycle
418,car
418,person
419,car
419,car
419,car
419,car
419,bus
419,car
419,car
419,bicycle
419,car
419,car
419,car
419,bus
419,car
419,person
419,car
419,car
419,bus
419,bus
420,car
420,car
420,car
420,car
420,car
420,car
420,bus
420,car
420,bicycle
420,car
420,car
420,bicycle
420,car
420,bus
420,car
420,person
420,person
420,car
421,bus
421,car
421,car
421,car
421,car
421,bus
421,car
421,car
421,car
421,bicycle
421,car
421,car
421,car
421,car
421,bus
421,car
421,car
421,bicycle
421,person
421,person
421,person
421,car
422,car
422,car
422,car
422,car
422,bus
422,car
422,car
422,bicycle
422,bus
422,car
422,car
422,car
422,car
422,bus
422,bicycle
422,person
422,car
422,person
422,car
422,person
422,car
423,bus
423,car
423,car
423,car
423,bus
423,car
423,car
423,bicycle
423,car
423,car
423,car
423,car
423,car
423,car
423,car
423,bus
423,car
423,bicycle
423,person
423,person
423,car
423,car
424,car
424,bus
424,car
424,car
424,bus
424,car
424,car
424,car
424,car
424,car
424,bicycle
424,car
424,car
424,car
424,car
424,bicycle
424,person
424,car
424,car
425,car
425,bus
425,car
425,bus
425,car
425,car
425,bus
425,car
425,car
425,bicycle
425,car
425,car
425,car
425,car
425,car
425,car
425,car
425,person
425,bicycle
425,person
425,car
426,car
426,bus
426,car
426,car
426,bus
426,car
426,bus
426,bicycle
426,car
426,car
426,car
426,car
426,car
426,car
426,bicycle
426,car
426,car
426,person
426,person
426,car
426,car
427,car
427,bus
427,car
427,car
427,car
427,car
427,bicycle
427,car
427,car
427,bus
427,person
427,car
427,car
427,car
427,car
427,car
427,car
427,bus
427,person
427,bicycle
427,car
427,car
428,car
428,car
428,car
428,car
428,car
428,bicycle
428,bus
428,car
428,car
428,car
428,bus
428,person
428,car
428,bicycle
428,bus
428,car
428,car
428,car
428,person
428,car
428,car
428,car
429,car
429,car
429,car
429,bus
429,bus
429,car
429,bus
429,bicycle
429,car
429,car
429,car
429,car
429,person
429,car
429,person
429,car
429,car
429,car
429,car
429,car
430,car
430,car
430,car
430,car
430,car
430,bus
430,bus
430,car
430,car
430,car
430,bicycle
430,car
430,car
430,person
430,bicycle
430,car
430,car
430,car
430,car
430,bus
430,car
430,car
430,person
430,truck
431,car
431,car
431,car
431,car
431,car
431,bus
431,car
431,car
431,bicycle
431,car
431,bus
431,car
431,car
431,car
431,car
431,car
431,person
431,car
431,bus
431,car
431,person
431,car
431,bicycle
432,car
432,car
432,car
432,car
432,car
432,bus
432,car
432,car
432,car
432,car
432,bus
432,bicycle
432,car
432,car
432,car
432,car
432,car
432,person
432,car
432,person
432,car
432,car
433,car
433,car
433,car
433,car
433,car
433,car
433,bus
433,car
433,bicycle
433,car
433,car
433,car
433,car
433,car
433,car
433,car
433,car
433,person
433,car
433,car
433,bus
433,car
433,person
434,car
434,car
434,car
434,car
434,bus
434,car
434,car
434,bicycle
434,car
434,car
434,car
434,car
434,car
434,car
434,bus
434,car
434,car
434,person
434,car
434,car
435,car
435,car
435,car
435,bus
435,car
435,car
435,bus
435,car
435,car
435,car
435,bicycle
435,car
435,car
435,car
435,car
435,car
435,car
435,car
435,car
435,car
435,person
435,car
435,car
435,truck
436,car
436,car
436,bus
436,car
436,car
436,car
436,car
436,car
436,car
436,bicycle
436,car
436,car
436,car
436,car
436,car
436,car
436,car
436,bus
436,car
436,car
436,car
436,car
437,bus
437,car
437,car
437,car
437,car
437,car
437,car
437,car
437,car
437,bicycle
437,car
437,bus
437,car
437,car
437,car
437,car
437,car
437,car
437,car
437,car
437,car
437,car
437,person
437,car
437,bus
438,car
438,car
438,car
438,bus
438,car
438,car
438,car
438,car
438,car
438,car
438,bicycle
438,car
438,car
438,car
438,car
438,car
438,car
438,bus
438,car
438,car
438,bicycle
438,bus
438,person
438,car
438,person
438,car
439,car
439,car
439,car
439,car
439,car
439,car
439,bus
439,car
439,car
439,car
439,car
439,car
439,car
439,bicycle
439,car
439,car
439,car
439,car
439,person
439,bus
439,car
439,car
439,car
439,car
439,person
440,car
440,car
440,car
440,car
440,car
440,car
440,bus
440,car
440,car
440,car
440,car
440,car
440,car
440,car
440,bicycle
440,car
440,person
440,car
440,car
440,car
440,car
441,bus
441,car
441,car
441,car
441,car
441,bus
441,car
441,car
441,car
441,car
441,car
441,car
441,car
441,car
441,bicycle
441,car
441,car
441,bus
441,car
441,car
442,bus
442,car
442,car
442,car
442,bus
442,bus
442,car
442,car
442,car
442,car
442,car
442,car
442,car
442,car
442,bicycle
442,car
442,car
442,car
442,car
442,car
442,bicycle
442,car
442,person
443,bus
443,car
443,bus
443,car
443,car
443,bus
443,car
443,car
443,car
443,car
443,car
443,car
443,car
443,car
443,car
443,car
443,bicycle
443,car
443,car
443,car
443,car
443,car
443,bicycle
443,bus
443,person
444,bus
444,bus
444,car
444,car
444,car
444,car
444,car
444,car
444,car
444,car
444,car
444,bus
444,car
444,bicycle
444,car
444,car
444,car
444,car
444,truck
444,car
444,car
444,car
444,bicycle
444,car
445,bus
445,car
445,car
445,car
445,bus
445,car
445,car
445,car
445,car
445,car
445,car
445,car
445,bicycle
445,bus
445,car
445,car
445,car
445,car
445,car
445,bicycle
445,car
445,bus
445,car
445,car
445,bus
445,person
446,bus
446,car
446,bus
446,car
446,car
446,bus
446,car
446,car
446,car
446,car
446,car
446,car
446,car
446,car
446,bicycle
446,car
446,car
446,car
446,car
446,car
446,truck
446,car
446,person
447,car
447,bus
447,car
447,bus
447,car
447,car
447,car
447,car
447,car
447,car
447,bus
447,bicycle
447,car
447,car
447,car
447,car
447,car
447,car
447,car
447,car
447,car
447,car
447,car
447,bicycle
447,person
447,car
448,bus
448,car
448,car
448,car
448,bus
448,car
448,car
448,car
448,car
448,car
448,car
448,car
448,car
448,car
448,bicycle
448,car
448,bus
448,car
448,car
448,car
448,car
448,car
448,car
449,car
449,bus
449,car
449,bus
449,car
449,car
449,car
449,car
449,car
449,car
449,car
449,car
449,car
449,bicycle
449,car
449,car
449,car
449,car
449,car
449,car
449,car
449,car
450,car
450,car
450,bus
450,car
450,car
450,car
450,car
450,bus
450,car
450,car
450,car
450,car
450,car
450,bicycle
450,car
450,car
450,car
450,car
450,car
450,car
450,person
451,bus
451,car
451,bus
451,car
451,car
451,car
451,car
451,car
451,car
451,car
451,car
451,car
451,car
451,bicycle
451,car
451,car
451,car
451,car
451,car
451,person
451,person
451,bicycle
451,car
452,bus
452,car
452,car
452,bus
452,car
452,car
452,car
452,car
452,car
452,bicycle
452,car
452,car
452,car
452,car
452,car
452,car
452,person
452,car
452,person
452,bicycle
452,car
452,car
453,bus
453,car
453,car
453,car
453,car
453,car
453,car
453,car
453,bus
453,car
453,car
453,car
453,bicycle
453,person
453,truck
453,person
453,car
453,car
453,car
453,car
453,bicycle
453,car
454,bus
454,car
454,car
454,car
454,car
454,car
454,car
454,car
454,car
454,bicycle
454,car
454,car
454,car
454,car
454,car
454,person
454,bicycle
454,car
455,car
455,bus
455,car
455,car
455,car
455,car
455,car
455,car
455,car
455,car
455,car
455,car
455,bicycle
455,person
455,car
455,bicycle
455,truck
455,car
455,car
455,car
456,car
456,car
456,bus
456,car
456,car
456,car
456,car
456,bicycle
456,car
456,car
456,car
456,car
456,car
456,person
456,bicycle
456,car
456,person
456,car
457,bus
457,car
457,car
457,car
457,car
457,car
457,car
457,truck
457,car
457,bicycle
457,car
457,car
457,bicycle
457,car
457,person
457,bus
458,bus
458,car
458,car
458,car
458,car
458,car
458,car
458,car
458,car
458,bicycle
458,truck
458,car
458,car
458,car
458,person
458,bicycle
458,person
459,car
459,bus
459,car
459,car
459,car
459,car
459,car
459,car
459,car
459,car
459,car
459,car
459,bicycle
459,person
459,bus
459,person
460,car
460,bus
460,car
460,car
460,car
460,car
460,car
460,truck
460,car
460,person
460,car
460,car
460,car
460,bus
460,car
460,bus
461,car
461,bus
461,car
461,car
461,car
461,car
461,car
461,car
461,car
461,bicycle
461,truck
461,person
461,car
461,person
462,car
462,bus
462,bicycle
462,car
462,car
462,truck
462,car
462,car
462,car
462,person
462,car
462,car
462,bicycle
462,person
462,bus
462,car
462,person
462,person
462,person
462,person
462,bicycle
463,car
463,bus
463,truck
463,car
463,bicycle
463,person
463,car
463,car
463,person
463,car
463,bicycle
463,person
463,person
463,person
463,car
463,car
463,car
463,car
463,car
464,car
464,truck
464,bus
464,car
464,bicycle
464,bicycle
464,car
464,car
464,person
464,person
464,person
464,car
464,car
464,car
464,person
464,car
464,car
465,car
465,truck
465,bus
465,car
465,bicycle
465,person
465,car
465,car
465,car
465,car
465,person
465,car
466,truck
466,car
466,car
466,bus
466,person
466,person
466,car
466,car
466,car
466,car
466,car
466,person
466,person
466,car
466,car
466,person
466,bus
467,truck
467,car
467,car
467,bus
467,person
467,car
467,car
467,person
467,car
467,car
467,bicycle
467,person
467,bus
467,car
467,car
468,car
468,truck
468,car
468,bus
468,person
468,car
468,bicycle
468,car
468,car
468,person
468,car
468,car
468,car
468,bus
468,person
468,person
468,person
468,car
469,truck
469,car
469,car
469,bus
469,person
469,bicycle
469,car
469,car
469,car
469,car
469,person
469,person
469,car
469,car
469,person
469,bus
469,car
469,car
470,car
470,truck
470,car
470,bus
470,bicycle
470,car
470,car
470,car
470,car
470,car
470,car
470,bus
470,person
470,person
470,car
470,person
470,car
470,person
471,car
471,car
471,truck
471,bus
471,bicycle
471,car
471,car
471,car
471,car
471,car
471,car
471,person
471,person
471,car
471,person
471,bus
471,car
471,person
471,bus
472,car
472,car
472,bus
472,bicycle
472,car
472,car
472,truck
472,car
472,person
472,car
472,car
472,bus
472,car
472,person
472,person
472,person
472,car
472,car
472,person
473,car
473,car
473,bus
473,car
473,bus
473,car
473,car
473,bicycle
473,car
473,person
473,truck
473,car
473,person
473,car
473,person
473,car
473,car
473,car
474,car
474,car
474,bus
474,car
474,car
474,car
474,person
474,bus
474,car
474,bicycle
474,car
474,person
474,car
474,person
474,truck
474,car
474,person
474,car
474,person
475,car
475,car
475,bus
475,bicycle
475,car
475,car
475,car
475,car
475,bus
475,car
475,person
475,person
475,car
475,car
475,car
475,person
476,car
476,car
476,bus
476,car
476,car
476,car
476,car
476,car
476,bus
476,person
476,person
476,person
476,person
476,car
476,car
476,person
477,car
477,car
477,bus
477,person
477,car
477,car
477,person
477,car
477,car
477,bus
477,car
477,car
477,person
477,car
477,person
477,car
478,car
478,bus
478,car
478,car
478,car
478,person
478,car
478,car
478,car
478,person
478,person
478,bus
478,person
478,car
478,person
478,car
478,bicycle
478,person
479,car
479,car
479,bus
479,car
479,car
479,car
479,person
479,car
479,car
479,person
479,car
479,car
479,car
479,person
479,bus
479,car
480,car
480,car
480,bus
480,car
480,person
480,car
480,car
480,car
480,car
480,bus
480,car
480,car
480,person
480,car
480,car
480,person
481,car
481,bus
481,car
481,car
481,car
481,car
481,car
481,person
481,person
481,car
481,car
481,car
481,bus
481,car
481,car
482,car
482,bus
482,car
482,car
482,car
482,person
482,car
482,car
482,car
482,person
482,car
482,car
482,bus
482,car
482,car
483,bus
483,car
483,car
483,person
483,car
483,car
483,car
483,car
483,person
483,car
483,car
483,car
483,car
483,bus
483,car
483,car
484,bus
484,car
484,car
484,car
484,car
484,person
484,car
484,car
484,car
484,car
484,car
484,truck
484,bus
484,car
484,car
484,person
484,person
484,person
485,bus
485,car
485,car
485,car
485,car
485,car
485,person
485,car
485,car
485,car
485,car
485,car
485,car
485,bus
485,car
485,person
486,car
486,bus
486,car
486,car
486,car
486,car
486,person
486,car
486,car
486,car
486,car
486,car
486,car
486,bus
486,car
487,car
487,bus
487,car
487,car
487,car
487,car
487,car
487,car
487,car
487,car
487,car
487,bus
487,car
487,car
488,car
488,bus
488,car
488,car
488,car
488,car
488,car
488,car
488,car
488,car
488,bus
488,car
488,car
488,car
488,person
488,bus
489,car
489,bus
489,car
489,car
489,car
489,car
489,car
489,car
489,car
489,bus
489,car
489,car
489,car
490,car
490,bus
490,car
490,car
490,car
490,car
490,car
490,car
490,car
490,bus
490,car
490,car
490,car
490,car
490,car
491,car
491,car
491,bus
491,car
491,car
491,car
491,car
491,car
491,car
491,car
491,car
491,bus
491,car
491,car
491,car
491,car
491,bus
492,car
492,bus
492,car
492,car
492,car
492,car
492,car
492,car
492,car
492,car
492,car
492,bus
492,car
492,car
492,car
493,car
493,bus
493,car
493,car
493,car
493,car
493,car
493,car
493,car
493,car
493,car
493,car
493,bus
493,car
493,person
493,person
493,bus
493,car
494,bus
494,car
494,car
494,car
494,car
494,car
494,car
494,person
494,car
494,bicycle
494,car
494,car
494,bus
494,person
494,car
494,car
494,car
494,car
495,bus
495,car
495,car
495,car
495,car
495,car
495,car
495,car
495,bus
495,person
495,car
495,car
495,person
495,car
496,bus
496,car
496,car
496,car
496,car
496,car
496,car
496,bus
496,car
496,person
496,person
496,person
496,car
496,car
496,car
496,person
497,bus
497,car
497,car
497,car
497,car
497,bus
497,car
497,car
497,car
497,car
497,person
497,car
498,bus
498,car
498,car
498,car
498,car
498,car
498,bus
498,car
498,car
498,person
498,car
498,truck
498,person
498,car
499,bus
499,car
499,car
499,car
499,car
499,car
499,car
499,car
499,car
499,person
499,car
499,bus
499,person
500,bus
500,car
500,car
500,car
500,car
500,car
500,bus
500,car
500,person
500,car
500,person
500,car
500,person
501,car
501,bus
501,car
501,car
501,car
501,car
501,person
501,person
501,car
501,car
501,car
501,bus
501,car
501,car
502,car
502,car
502,bus
502,car
502,car
502,car
502,person
502,person
502,car
502,bus
502,car
502,car
502,person
502,car
503,bus
503,car
503,car
503,car
503,car
503,car
503,person
503,car
503,bus
503,car
503,car
503,person
503,truck
503,car
503,car
503,car
504,car
504,car
504,bus
504,car
504,car
504,car
504,car
504,bus
504,car
504,car
504,car
504,truck
504,person
504,car
504,truck
504,car
505,car
505,bus
505,car
505,car
505,car
505,bus
505,car
505,car
505,person
505,car
505,car
505,person
506,car
506,bus
506,car
506,car
506,car
506,car
506,bus
506,car
506,car
506,person
506,car
506,car
506,car
506,car
507,bus
507,car
507,car
507,car
507,car
507,car
507,car
507,bus
507,car
507,person
507,person
507,car
507,car
507,car
508,car
508,bus
508,car
508,car
508,bus
508,car
508,car
508,car
508,person
508,car
508,car
508,car
508,bus
509,bus
509,car
509,bus
509,car
509,car
509,car
509,car
509,car
509,car
509,person
509,car
509,car
509,car
509,bus
